"Group","Database","Category","a","b","c","d","Odds ratio","p-value","q-value"
"group4","go_id","GO:0016491 oxidoreductase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0016787 hydrolase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0016830 carbon-carbon lyase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0017103 UTP:galactose-1-phosphate uridylyltransferase activity",1,363,58,14943,0.709759093515365,1,1
"group4","go_id","GO:0018112 proline racemase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0019134 glucosamine-1-phosphate N-acetyltransferase activity",1,363,53,14948,0.776974267006068,1,1
"group4","go_id","GO:0030060 L-malate dehydrogenase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0030272 5-formyltetrahydrofolate cyclo-ligase activity",1,363,18,14983,2.29289074125035,0.366060364110905,0.997875646321685
"group4","go_id","GO:0030604 1-deoxy-D-xylulose-5-phosphate reductoisomerase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0030976 thiamin pyrophosphate binding",0,364,1,15000,0,1,1
"group4","go_id","GO:0031071 cysteine desulfurase activity",1,363,15,14986,2.75181652200022,0.318728871158008,0.944474978672647
"group4","go_id","GO:0042286 glutamate-1-semialdehyde 2,1-aminomutase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0043169 cation binding",2,362,73,14928,1.12978587016511,0.698453634127133,1
"group4","go_id","GO:0046316 gluconokinase activity",0,364,32,14969,0,1,1
"group4","go_id","GO:0046526 D-xylulose reductase activity",0,364,7,14994,0,1,1
"group4","go_id","GO:0046556 alpha-N-arabinofuranosidase activity",0,364,28,14973,0,1,1
"group4","go_id","GO:0046933 hydrogen ion transporting ATP synthase activity, rotational mechanism",8,356,399,14602,0.822400657534354,0.740582642600595,1
"group4","go_id","GO:0046961 hydrogen ion transporting ATPase activity, rotational mechanism",8,356,399,14602,0.822400657534354,0.740582642600595,1
"group4","go_id","GO:0047330 polyphosphate-glucose phosphotransferase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0047348 glycerol-3-phosphate cytidylyltransferase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0047423 N-methylhydantoinase (ATP-hydrolyzing) activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0047456 2-methylisocitrate dehydratase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0047465 N-acylglucosamine-6-phosphate 2-epimerase activity",1,363,34,14967,1.21266961558474,0.5683229872899,1
"group4","go_id","GO:0047575 4-carboxymuconolactone decarboxylase activity",1,363,26,14975,1.58658924209673,0.47685095295845,1
"group4","go_id","GO:0047605 acetolactate decarboxylase activity",1,363,9,14992,4.58736724418747,0.213233991723734,0.7666151740821
"group4","go_id","GO:0047631 ADP-ribose diphosphatase activity",1,363,23,14978,1.79386942909296,0.437769989752479,1
"group4","go_id","GO:0047652 allantoate deiminase activity",0,364,4,14997,0,1,1
"group4","go_id","GO:0047656 alpha,alpha-trehalose phosphorylase activity",1,363,12,14989,3.4404664040058,0.267873919680135,0.839628784202889
"group4","go_id","GO:0047905 fructose-6-phosphate phosphoketolase activity",1,363,52,14949,0.791968341265777,1,1
"group4","go_id","GO:0047952 glycerol-3-phosphate dehydrogenase [NAD(P)+] activity",1,363,51,14950,0.80755038684088,1,1
"group4","go_id","GO:0050082 maltose phosphorylase activity",1,363,12,14989,3.4404664040058,0.267873919680135,0.839628784202889
"group4","go_id","GO:0050118 N-acetyldiaminopimelate deacetylase activity",0,364,28,14973,0,1,1
"group4","go_id","GO:0050129 N-formylglutamate deformylase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0050193 phosphoketolase activity",1,363,52,14949,0.791968341265777,1,1
"group4","go_id","GO:0050334 thiaminase activity",1,363,28,14973,1.4730648147957,0.501387753679734,1
"group4","go_id","GO:0050380 undecaprenyl-diphosphatase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0050511 undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0050515 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0050518 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity",1,363,20,14981,2.06328605190558,0.395778164026414,1
"group4","go_id","GO:0051745 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group5","pathway_id","10 Glycolysis / Gluconeogenesis",1393,8693,1186,7302,0.98659262462572,0.765572030263905,1
"group5","pathway_id","1040 Biosynthesis of unsaturated fatty acids",0,10086,20,8468,0,1.55852496740991e-07,6.06995734647626e-06
"group5","pathway_id","1051 Biosynthesis of ansamycins",231,9855,184,8304,1.05786392844817,0.583929404310851,1
"group5","pathway_id","1053 Biosynthesis of siderophore group nonribosomal peptides",35,10051,20,8468,1.47434724254005,0.177052686221422,0.683943328318181
"group5","pathway_id","1055 Biosynthesis of vancomycin group antibiotics",31,10055,27,8461,0.966123701610944,0.895893770056478,1
"group5","pathway_id","1056 Biosynthesis of type II polyketide backbone",103,9983,71,8417,1.22312294171937,0.221134557194147,0.773970950179515
"group5","pathway_id","1057 Biosynthesis of type II polyketide products",306,9780,225,8263,1.14903803410999,0.12201275305631,0.605269226204811
"group5","pathway_id","120 Primary bile acid biosynthesis",11,10075,25,8463,0.369618207843925,0.00651395396027767,0.081724001156524
"group5","pathway_id","121 Secondary bile acid biosynthesis",11,10075,20,8468,0.462288561623678,0.0458513877049433,0.330743724221111
"group5","pathway_id","130 Ubiquinone and other terpenoid-quinone biosynthesis",249,9837,201,8287,1.04361595419187,0.666666583620077,1
"group5","pathway_id","140 C21-Steroid hormone metabolism",10,10076,23,8465,0.365285693003151,0.00776398134646719,0.094118992415286
"group5","pathway_id","190 Oxidative phosphorylation",391,9695,261,8227,1.27122900356156,0.00305683990486195,0.0451253664987887
"group5","pathway_id","195 Photosynthesis",281,9805,181,8307,1.31527731684629,0.00451627604099886,0.0603583137721069
"group5","pathway_id","196 Photosynthesis - antenna proteins",0,10086,3,8485,0,0.0954149496729821,0.51678035672071
"group5","pathway_id","20 Citrate cycle (TCA cycle)",1304,8782,1241,7247,0.867111434183981,0.000898546344779399,0.0162850404368187
"group5","pathway_id","230 Purine metabolism",1804,8282,1239,7249,1.27438672460954,1.60624303397894e-09,1.68013021354197e-07
"group5","pathway_id","231 Puromycin biosynthesis",130,9956,67,8421,1.64109940196489,0.000911242129367964,0.0164337804710154
"group5","pathway_id","240 Pyrimidine metabolism",1233,8853,783,7705,1.3704863270349,5.13213626089695e-11,8.16902210919293e-09
"group5","pathway_id","250 Alanine, aspartate and glutamate metabolism",480,9606,445,8043,0.903149049274358,0.136308578332583,0.627446513047739
"group5","pathway_id","253 Tetracycline biosynthesis",282,9804,198,8290,1.20428840317057,0.0511430960949639,0.355284392416818
"group5","pathway_id","260 Glycine, serine and threonine metabolism",393,9693,480,8008,0.676443884702687,1.95188174116265e-08,1.55344327269488e-06
"group5","pathway_id","270 Cysteine and methionine metabolism",684,9402,508,7980,1.14280396755576,0.028229328320058,0.238128043732102
"group5","pathway_id","280 Valine, leucine and isoleucine degradation",134,9952,94,8394,1.20235017310719,0.181279205162655,0.693482936364138
"group5","pathway_id","281 Geraniol degradation",32,10054,5,8483,5.39952934869244,4.45589690506442e-05,0.00115695309003127
"group5","pathway_id","290 Valine, leucine and isoleucine biosynthesis",35,10051,219,8269,0.131500241639063,8.85864114122435e-42,3.24314852180223e-38
"group5","pathway_id","30 Pentose phosphate pathway",3690,6396,2784,5704,1.18201545502238,6.86669637238232e-08,4.65536581838735e-06
"group5","pathway_id","300 Lysine biosynthesis",275,9811,257,8231,0.897721837143958,0.233186157334313,0.781106873435114
"group5","pathway_id","310 Lysine degradation",124,9962,79,8409,1.32490657371217,0.0556601173511175,0.37527014663433
"group5","pathway_id","311 Penicillin and cephalosporin biosynthesis",0,10086,1,8487,0,0.456982879293636,1
"group5","pathway_id","312 beta-Lactam resistance",0,10086,1,8487,0,0.456982879293636,1
"group5","pathway_id","330 Arginine and proline metabolism",410,9676,481,8007,0.705384069197434,3.89254820676226e-07,1.39711950832908e-05
"group5","pathway_id","340 Histidine metabolism",236,9850,324,8164,0.60374263815371,5.23998503422568e-09,4.67892322202444e-07
"group5","pathway_id","350 Tyrosine metabolism",410,9676,329,8159,1.05083141360674,0.521960334853307,1
"group5","pathway_id","360 Phenylalanine metabolism",346,9740,324,8164,0.895113529685897,0.16684984831674,0.683943328318181
"group5","pathway_id","361 gamma-Hexachlorocyclohexane degradation",35,10051,33,8455,0.892198549474233,0.714787587013382,1
"group5","pathway_id","362 Benzoate degradation via hydroxylation",171,9915,138,8350,1.04355045483922,0.729978050331579,1
"group5","pathway_id","363 Bisphenol A degradation",11,10075,16,8472,0.578138605087577,0.178229854837962,0.684679431859159
"group5","pathway_id","364 Fluorobenzoate degradation",0,10086,8,8480,0,0.00189854613735666,0.0302199017776641
"group5","pathway_id","380 Tryptophan metabolism",211,9875,142,8346,1.25582647573125,0.0402851492959115,0.311805352161378
"group5","pathway_id","40 Pentose and glucuronate interconversions",2489,7597,2114,6374,0.987845928806246,0.720215047646699,1
"group5","pathway_id","400 Phenylalanine, tyrosine and tryptophan biosynthesis",428,9658,477,8011,0.744278512554852,1.58921392175411e-05,0.000476894439962442
"group5","pathway_id","401 Novobiocin biosynthesis",133,9953,162,8326,0.686803412304884,0.00144543748651762,0.0245457349479412
"group5","pathway_id","4070 Phosphatidylinositol signaling system",70,10016,40,8448,1.47600470443403,0.054616668196248,0.370421438220218
"group5","pathway_id","410 beta-Alanine metabolism",0,10086,19,8469,0,3.4146216519413e-07,1.2377158284908e-05
"group5","pathway_id","4150 mTOR signaling pathway",9,10077,33,8455,0.228824219344267,1.6674005013773e-05,0.000476902596526742
"group5","pathway_id","430 Taurine and hypotaurine metabolism",72,10014,41,8447,1.48126772929272,0.0467040192802054,0.330743724221111
"group5","pathway_id","440 Phosphonate and phosphinate metabolism",48,10038,23,8465,1.75986485534845,0.0309606875108363,0.254141428199937
"group5","pathway_id","450 Selenoamino acid metabolism",257,9829,261,8227,0.824196548450881,0.0317372161221674,0.258199884940566
"group5","pathway_id","460 Cyanoamino acid metabolism",0,10086,87,8401,0,2.02692204769798e-30,3.71028080831115e-27
"group5","pathway_id","4660 T cell receptor signaling pathway",35,10051,39,8449,0.754412661305376,0.24325084824958,0.791345593677779
"group5","pathway_id","471 D-Glutamine and D-glutamate metabolism",105,9981,60,8428,1.47767378900663,0.0182751037839078,0.185847652646907
"group5","pathway_id","473 D-Alanine metabolism",70,10016,40,8448,1.47600470443403,0.054616668196248,0.370421438220218
"group5","pathway_id","480 Glutathione metabolism",199,9887,171,8317,0.978942942079582,0.874384474089095,1
"group5","pathway_id","500 Starch and sucrose metabolism",406,9680,627,7861,0.525875540452216,2.93177545068057e-23,2.14664598498831e-20
"group5","pathway_id","51 Fructose and mannose metabolism",413,9673,403,8085,0.856580924015723,0.0310917714574165,0.254423750607116
"group5","pathway_id","510 N-Glycan biosynthesis",0,10086,4,8484,0,0.043594628613174,0.325050784832648
"group5","pathway_id","512 O-Glycan biosynthesis",52,10034,57,8431,0.76655326316707,0.177461933165571,0.683943328318181
"group5","pathway_id","513 High-mannose type N-glycan biosynthesis",124,9962,106,8382,0.984274092972612,0.94692263833694,1
"group5","pathway_id","52 Galactose metabolism",1093,8993,1147,7341,0.777887066581342,2.5914296347901e-08,1.98225234702112e-06
"group5","pathway_id","520 Amino sugar and nucleotide sugar metabolism",653,9433,628,7860,0.866423908617604,0.0134968981776033,0.145758537546329
"group5","pathway_id","521 Streptomycin biosynthesis",219,9867,140,8348,1.32344599784324,0.0102086087456719,0.116380779739953
"group5","pathway_id","522 Biosynthesis of 12-, 14- and 16-membered macrolides",196,9890,164,8324,1.00588409930291,1,1
"group5","pathway_id","523 Polyketide sugar unit biosynthesis",91,9995,84,8404,0.910893866350106,0.542944700976236,1
"group5","pathway_id","53 Ascorbate and aldarate metabolism",426,9660,529,7959,0.663515032679747,7.63992134001e-10,9.02250065347633e-08
"group5","pathway_id","531 Glycosaminoglycan degradation",83,10003,201,8287,0.342115829385428,9.37632237429597e-18,4.29083952653719e-15
"group5","pathway_id","540 Lipopolysaccharide biosynthesis",152,9934,113,8375,1.13401342924757,0.321075840548843,0.947950526007512
"group5","pathway_id","550 Peptidoglycan biosynthesis",541,9545,328,8160,1.41003074986577,1.42145152695278e-06,4.81845744460567e-05
"group5","pathway_id","561 Glycerolipid metabolism",126,9960,166,8322,0.634230383288425,0.000142809267692647,0.00326765455639238
"group5","pathway_id","562 Inositol phosphate metabolism",113,9973,61,8427,1.56525262242202,0.00461877619899057,0.0614885078709254
"group5","pathway_id","563 Glycosylphosphatidylinositol(GPI)-anchor biosynthesis",52,10034,57,8431,0.76655326316707,0.177461933165571,0.683943328318181
"group5","pathway_id","564 Glycerophospholipid metabolism",378,9708,251,8237,1.27776532796087,0.00294959974384764,0.0438962791147407
"group5","pathway_id","565 Ether lipid metabolism",118,9968,75,8413,1.32787254900967,0.0589342579349067,0.388753726666114
"group5","pathway_id","591 Linoleic acid metabolism",10,10076,16,8472,0.525530706252898,0.117269234352617,0.58839450908227
"group5","pathway_id","592 alpha-Linolenic acid metabolism",131,9955,63,8425,1.75972761026422,0.00020449037772807,0.00442981818261813
"group5","pathway_id","600 Sphingolipid metabolism",159,9927,248,8240,0.532200599082595,4.75188357087499e-10,6.44320213073086e-08
"group5","pathway_id","601 Glycosphingolipid biosynthesis - lacto and neolacto series",87,9999,77,8411,0.950405512753924,0.753421946768181,1
"group5","pathway_id","603 Glycosphingolipid biosynthesis - globo series",94,9992,116,8372,0.678985371829986,0.0064588145270783,0.0815369654608057
"group5","pathway_id","604 Glycosphingolipid biosynthesis - ganglio series",227,9859,267,8221,0.708955080908553,0.000170749555888087,0.00378857044912901
"group5","pathway_id","61 Fatty acid biosynthesis",336,9750,342,8146,0.820841257464188,0.0119443229714435,0.132183826931285
"group5","pathway_id","62 Fatty acid elongation in mitochondria",893,9193,670,7818,1.13347505568605,0.0195492886498525,0.192046365092538
"group5","pathway_id","620 Pyruvate metabolism",375,9711,308,8180,1.02558279726885,0.754386160279587,1
"group5","pathway_id","621 Biphenyl degradation",36,10050,20,8468,1.51661994332059,0.141336100614258,0.636120261342473
"group5","pathway_id","622 Toluene and xylene degradation",46,10040,36,8452,1.0756946059034,0.824360956030817,1
"group5","pathway_id","623 2,4-Dichlorobenzoate degradation",164,9922,100,8388,1.38641956531621,0.0106654412504509,0.120886007485761
"group5","pathway_id","624 1- and 2-Methylnaphthalene degradation",179,9907,128,8360,1.18005728554708,0.16567035539487,0.683943328318181
"group5","pathway_id","625 Tetrachloroethene degradation",73,10013,75,8413,0.817813935885759,0.24614931085412,0.794871265020591
"group5","pathway_id","626 Naphthalene and anthracene degradation",156,9930,79,8409,1.67216730523211,0.000165431743134759,0.00370078836226024
"group5","pathway_id","627 1,4-Dichlorobenzene degradation",271,9815,201,8287,1.13834690693998,0.174861469107625,0.683943328318181
"group5","pathway_id","630 Glyoxylate and dicarboxylate metabolism",197,9889,173,8315,0.957463237819891,0.712210109255815,1
"group5","pathway_id","633 Trinitrotoluene degradation",109,9977,58,8430,1.58786813578819,0.00483124885532002,0.0640840654323427
"group5","pathway_id","640 Propanoate metabolism",245,9841,176,8312,1.17575198705914,0.113240476627058,0.579738604815037
"group5","pathway_id","642 Ethylbenzene degradation",124,9962,55,8433,1.90841687769334,5.72480568270049e-05,0.00143551463043606
"group5","pathway_id","650 Butanoate metabolism",346,9740,212,8276,1.38673436803029,0.000202909586797113,0.00442173807895375
"group5","pathway_id","660 C5-Branched dibasic acid metabolism",35,10051,129,8359,0.225642590430956,7.97238322295784e-18,4.16955642560695e-15
"group5","pathway_id","670 One carbon pool by folate",246,9840,165,8323,1.26104354835342,0.0241606183739385,0.208122409098797
"group5","pathway_id","680 Methane metabolism",615,9471,459,8029,1.13585890116164,0.0467973911899851,0.330743724221111
"group5","pathway_id","71 Fatty acid metabolism",693,9393,500,7988,1.17867163856882,0.00684347868522139,0.084928730395239
"group5","pathway_id","710 Carbon fixation in photosynthetic organisms",387,9699,318,8170,1.02513187130182,0.757949270028124,1
"group5","pathway_id","72 Synthesis and degradation of ketone bodies",394,9692,287,8201,1.16161987620138,0.0599597698244695,0.393391966536528
